1.294337445870041847e-03
6.469777971506118774e-02
1.449224501848220825e-01
2.069535702466964722e-01
2.682442069053649902e-01
3.292113244533538818e-01
3.770554065704345703e-01
4.196875095367431641e-01
4.560862481594085693e-01
4.792906641960144043e-01
4.948791861534118652e-01
5.014676451683044434e-01
4.952190518379211426e-01
4.807539284229278564e-01
4.568988084793090820e-01
4.219544827938079834e-01
3.800086379051208496e-01
3.303111791610717773e-01
2.727038562297821045e-01
2.108533233404159546e-01
1.444134265184402466e-01
7.426679134368896484e-02
3.684911178424954414e-03
-6.738376617431640625e-02
-1.375559419393539429e-01
-2.041151821613311768e-01
-2.669913768768310547e-01
-3.246981203556060791e-01
-3.752019703388214111e-01
-4.185354113578796387e-01
-4.534655213356018066e-01
-4.787525534629821777e-01
-4.947314858436584473e-01
-5.006778836250305176e-01
-4.961557090282440186e-01
-4.818944334983825684e-01
-4.578181505203247070e-01
-4.242647588253021240e-01
-3.823527097702026367e-01
-3.326073586940765381e-01
-2.760063111782073975e-01
-2.139970362186431885e-01
-1.475662887096405029e-01
-7.808623462915420532e-02
-7.157922256737947464e-03
6.399863958358764648e-02
1.339001506567001343e-01
2.009958475828170776e-01
2.640609741210937500e-01
3.217849433422088623e-01
3.729503750801086426e-01
4.166062474250793457e-01
4.518045485019683838e-01
4.778098464012145996e-01
4.941784441471099854e-01
5.005320310592651367e-01
4.967054724693298340e-01
4.828321635723114014e-01
4.591878652572631836e-01
4.262221753597259521e-01
3.846178054809570312e-01
3.352325856685638428e-01
2.790626883506774902e-01
2.172251790761947632e-01
1.509645730257034302e-01
8.164830505847930908e-02
1.069600973278284073e-02
-6.047152355313301086e-02
-1.304185092449188232e-01
-1.977188140153884888e-01
-2.610165178775787354e-01
-3.190332651138305664e-01
-3.705787062644958496e-01
-4.146123826503753662e-01
-4.502483606338500977e-01
-4.767511487007141113e-01
-4.935852885246276855e-01
-5.004240870475769043e-01
-4.971276819705963135e-01
-4.837632477283477783e-01
-4.605953097343444824e-01
-4.280820488929748535e-01
-3.868928849697113037e-01
-3.378667533397674561e-01
-2.819871604442596436e-01
-2.203950881958007812e-01
-1.543454229831695557e-01
-8.516643941402435303e-02
-1.426146551966667175e-02
5.693112686276435852e-02
1.269721090793609619e-01
1.944377273321151733e-01
2.579670846462249756e-01
3.162768483161926270e-01
3.681713044643402100e-01
4.126033782958984375e-01
4.486789703369140625e-01
4.756498634815216064e-01
4.929813146591186523e-01
5.003473162651062012e-01
4.975717365741729736e-01
4.846877157688140869e-01
4.619798958301544189e-01
4.299193024635314941e-01
3.891447186470031738e-01
3.404928445816040039e-01
2.849543690681457520e-01
2.236298769712448120e-01
1.577510237693786621e-01
8.867710828781127930e-02
1.782464049756526947e-02
-5.338597670197486877e-02
-1.235199868679046631e-01
-1.911469697952270508e-01
-2.549039423465728760e-01
-3.135043382644653320e-01
-3.657458722591400146e-01
-4.105731248855590820e-01
-4.470854401588439941e-01
-4.745284616947174072e-01
-4.923475086688995361e-01
-5.001958608627319336e-01
-4.979130327701568604e-01
-4.855462908744812012e-01
